AñoSemana,CP_01,CP_02,CP_03,CP_04,CP_05,CP_06,CP_07,CP_08,CP_09,CP_10,CP_11,CP_12,CP_13,CP_14,CR_01,CR_02,CR_03,CT_01,MECO_01,MZ_01
2025-W12,232.0,61.0,76.0,334.0,128.0,44.0,8.0,76.0,910.0,176.0,286.0,94.0,563.0,196.0,88.0,56.0,81.0,1768.0,110.0,65.0
2025-W13,221.0,56.0,119.0,376.0,108.0,40.0,15.0,94.0,1073.0,146.0,331.0,108.0,555.0,175.0,77.0,64.0,93.0,1739.0,116.0,54.0
2025-W14,260.0,45.0,97.0,367.0,107.0,36.0,13.0,100.0,1089.0,181.0,333.0,128.0,765.0,143.0,95.0,52.0,96.0,2016.0,189.0,86.0
2025-W15,275.0,62.0,109.0,357.0,82.0,45.0,18.0,93.0,945.0,187.0,333.0,95.0,694.0,171.0,123.0,61.0,103.0,2041.0,158.0,50.0
2025-W16,335.0,46.0,108.0,366.0,102.0,35.0,6.0,106.0,1292.0,199.0,301.0,122.0,759.0,176.0,104.0,73.0,74.0,1892.0,142.0,62.0
2025-W17,252.0,66.0,122.0,357.0,85.0,43.0,7.0,124.0,995.0,194.0,250.0,112.0,679.0,143.0,115.0,70.0,109.0,1736.0,141.0,55.0
2025-W18,296.0,58.0,124.0,286.0,129.0,42.0,13.0,83.0,964.0,213.0,309.0,81.0,688.0,181.0,116.0,46.0,87.0,1564.0,173.0,41.0
2025-W19,291.0,54.0,113.0,299.0,85.0,31.0,15.0,110.0,759.0,139.0,248.0,89.0,564.0,163.0,86.0,47.0,90.0,1794.0,115.0,59.0
2025-W20,196.0,54.0,112.0,218.0,78.0,43.0,5.0,76.0,895.0,168.0,216.0,135.0,497.0,220.0,69.0,44.0,93.0,1761.0,116.0,35.0
2025-W21,227.0,36.0,113.0,265.0,70.0,44.0,7.0,99.0,873.0,109.0,252.0,119.0,625.0,150.0,73.0,47.0,60.0,1752.0,152.0,40.0
2025-W22,275.0,51.0,92.0,286.0,95.0,36.0,8.0,82.0,949.0,123.0,280.0,120.0,691.0,165.0,109.0,60.0,68.0,1411.0,98.0,52.0
2025-W23,108.0,13.0,29.0,183.0,45.0,7.0,0.0,47.0,505.0,81.0,163.0,45.0,373.0,101.0,46.0,17.0,25.0,1098.0,50.0,10.0
2025-W24,153.0,14.0,45.0,105.0,41.0,7.0,0.0,43.0,377.0,85.0,138.0,51.0,301.0,79.0,48.0,19.0,38.0,907.0,61.0,13.0
2025-W25,145.0,18.0,48.0,195.0,42.0,5.0,0.0,54.0,565.0,66.0,128.0,34.0,376.0,76.0,45.0,21.0,28.0,831.0,69.0,19.0
2025-W26,147.0,14.0,34.0,151.0,28.0,12.0,0.0,43.0,459.0,77.0,149.0,65.0,341.0,60.0,45.0,14.0,35.0,876.0,65.0,18.0
2025-W27,117.0,16.0,40.0,123.0,41.0,6.0,0.0,41.0,415.0,79.0,126.0,47.0,409.0,59.0,40.0,11.0,35.0,721.0,69.0,10.0
2025-W28,114.0,17.0,55.0,145.0,28.0,3.0,0.0,39.0,485.0,72.0,117.0,50.0,305.0,69.0,48.0,21.0,32.0,1068.0,57.0,5.0
2025-W29,135.0,7.0,50.0,128.0,20.0,6.0,0.0,43.0,399.0,65.0,143.0,45.0,368.0,74.0,47.0,10.0,28.0,832.0,52.0,15.0
2025-W30,129.0,14.0,38.0,163.0,49.0,3.0,0.0,37.0,473.0,79.0,159.0,38.0,276.0,76.0,56.0,10.0,23.0,834.0,49.0,14.0
2025-W31,128.0,19.0,33.0,165.0,33.0,8.0,0.0,31.0,445.0,76.0,132.0,36.0,256.0,74.0,39.0,17.0,27.0,899.0,47.0,14.0
2025-W32,113.0,7.0,31.0,151.0,24.0,3.0,0.0,36.0,361.0,63.0,130.0,41.0,302.0,78.0,31.0,11.0,30.0,1011.0,42.0,6.0
2025-W33,100.0,9.0,28.0,107.0,32.0,2.0,0.0,36.0,431.0,67.0,126.0,38.0,312.0,48.0,39.0,10.0,17.0,1131.0,57.0,13.0
2025-W34,98.0,15.0,30.0,136.0,34.0,5.0,0.0,29.0,376.0,61.0,135.0,50.0,330.0,67.0,32.0,12.0,29.0,643.0,57.0,13.0
2025-W35,98.0,13.0,32.0,149.0,30.0,1.0,0.0,40.0,527.0,45.0,116.0,49.0,369.0,65.0,32.0,13.0,39.0,743.0,50.0,9.0
2025-W36,231.0,32.0,71.0,245.0,70.0,32.0,2.0,92.0,724.0,136.0,189.0,87.0,464.0,129.0,65.0,39.0,75.0,1535.0,124.0,35.0
2025-W37,227.0,38.0,83.0,161.0,68.0,29.0,3.0,58.0,852.0,130.0,219.0,86.0,401.0,146.0,74.0,31.0,73.0,1371.0,122.0,36.0
2025-W38,193.0,41.0,83.0,230.0,54.0,39.0,3.0,77.0,726.0,126.0,199.0,83.0,547.0,133.0,54.0,40.0,63.0,1512.0,89.0,34.0
2025-W39,215.0,26.0,66.0,261.0,64.0,29.0,4.0,61.0,761.0,141.0,208.0,137.0,578.0,137.0,77.0,31.0,62.0,1502.0,121.0,43.0
2025-W40,250.0,56.0,94.0,318.0,77.0,36.0,6.0,97.0,901.0,179.0,254.0,107.0,759.0,163.0,110.0,49.0,83.0,1386.0,136.0,53.0
2025-W41,193.0,54.0,91.0,292.0,95.0,36.0,7.0,86.0,763.0,202.0,299.0,126.0,585.0,183.0,100.0,47.0,101.0,1517.0,134.0,45.0
2025-W42,246.0,40.0,111.0,310.0,86.0,39.0,14.0,93.0,816.0,164.0,219.0,133.0,605.0,192.0,109.0,60.0,106.0,1664.0,135.0,63.0
2025-W43,264.0,51.0,96.0,343.0,63.0,57.0,6.0,92.0,983.0,172.0,242.0,105.0,569.0,185.0,104.0,57.0,122.0,1316.0,141.0,53.0
2025-W44,296.0,31.0,84.0,242.0,62.0,38.0,8.0,110.0,837.0,162.0,261.0,108.0,667.0,173.0,109.0,44.0,96.0,1544.0,120.0,66.0
2025-W45,261.0,37.0,121.0,329.0,83.0,33.0,5.0,82.0,1112.0,161.0,252.0,110.0,651.0,169.0,83.0,38.0,75.0,1651.0,138.0,40.0
2025-W46,296.0,54.0,91.0,283.0,75.0,38.0,7.0,96.0,835.0,142.0,240.0,88.0,413.0,152.0,109.0,50.0,90.0,1620.0,137.0,35.0
2025-W47,332.0,49.0,91.0,248.0,75.0,30.0,6.0,68.0,850.0,167.0,274.0,108.0,653.0,145.0,95.0,41.0,62.0,1436.0,107.0,67.0
2025-W48,272.0,32.0,82.0,289.0,70.0,30.0,7.0,107.0,1069.0,142.0,313.0,102.0,732.0,126.0,94.0,50.0,68.0,1283.0,108.0,70.0
2025-W49,112.0,11.0,30.0,137.0,22.0,3.0,0.0,38.0,448.0,90.0,116.0,43.0,264.0,64.0,37.0,10.0,37.0,738.0,44.0,8.0
2025-W50,109.0,9.0,28.0,99.0,28.0,3.0,0.0,37.0,513.0,60.0,135.0,45.0,313.0,63.0,51.0,8.0,20.0,664.0,45.0,4.0
2025-W51,121.0,12.0,37.0,154.0,25.0,1.0,0.0,28.0,310.0,70.0,119.0,42.0,253.0,55.0,30.0,10.0,23.0,974.0,44.0,15.0
2025-W52,111.0,7.0,33.0,132.0,25.0,3.0,0.0,28.0,400.0,66.0,100.0,32.0,327.0,68.0,26.0,8.0,22.0,780.0,49.0,11.0
2026-W01,72.0,15.0,29.0,59.0,20.0,4.0,0.0,20.0,320.0,37.0,80.0,22.0,164.0,52.0,28.0,7.0,14.0,425.0,31.0,10.0
