Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;21/11/2022;Guía de remisión - R;100003943.0;Almacen Central;0.0;50.0;5.0;0.0;0.0;50.0;5.0;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;25/11/2022;Entrada por Producci;621.0;Almacen Central;8.0;0.0;13.0;1.0;8.0;0.0;13.0;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;29/12/2022;Ajuste de Entrada;60.0;Almacen Central;1.0;0.0;14.0;1.0;1.0;0.0;14.0;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;29/12/2022;Guía de remisión - R;100004024.0;Almacen Central;0.0;14.0;0.0;0.0;0.0;14.0;0.0;1.0
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;29/12/2022;Guía de remisión - R;100004024.0;Almacen Punto de Ventas 1;14.0;0.0;14.0;0.0;14.0;0.0;14.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);02/12/2021;Saldo Anterior;;;;;10.0;;;;10.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);18/01/2022;Salida por Consumo;101.0;Almacen Punto de Ventas 1;0.0;3.0;7.0;0.0;0.0;3.0;7.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);07/04/2022;Entrada por Producci;177.0;Almacen Central;200.0;0.0;207.0;1.0;200.0;0.0;207.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);07/04/2022;Guía de remisión - R;100003520.0;Almacen Central;0.0;200.0;7.0;0.0;0.0;200.0;7.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);07/04/2022;Guía de remisión - R;100003520.0;Almacen Punto de Ventas 1;200.0;0.0;207.0;0.0;200.0;0.0;207.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);09/04/2022;Venta Tienda Sin Doc;170.0;Almacen Punto de Ventas 1;0.0;6.0;201.0;0.0;0.0;6.0;201.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);11/04/2022;Entrada por Producci;183.0;Almacen Central;24.0;0.0;225.0;1.0;24.0;0.0;225.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);11/04/2022;Guía de remisión - R;100003526.0;Almacen Central;0.0;24.0;201.0;0.0;0.0;24.0;201.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);11/04/2022;Guía de remisión - R;100003526.0;Almacen Punto de Ventas 1;24.0;0.0;225.0;0.0;24.0;0.0;225.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);12/04/2022;Salida por Consumo;500001036.0;Almacen Punto de Ventas 1;0.0;10.0;215.0;0.0;0.0;10.0;215.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);12/04/2022;Salida por Consumo;500001038.0;Almacen Punto de Ventas 1;0.0;2.0;213.0;0.0;0.0;2.0;213.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);25/04/2022;Salida por Consumo;500001084.0;Almacen Punto de Ventas 1;0.0;50.0;163.0;0.0;0.0;50.0;163.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);25/04/2022;Salida por Consumo;500001089.0;Almacen Punto de Ventas 1;0.0;50.0;113.0;0.0;0.0;50.0;113.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);28/04/2022;Venta Tienda Sin Doc;195.0;Almacen Punto de Ventas 1;0.0;2.0;111.0;0.0;0.0;2.0;111.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);30/04/2022;Salida por Consumo;500001122.0;Almacen Punto de Ventas 1;0.0;20.0;91.0;0.0;0.0;20.0;91.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);02/05/2022;Salida por Consumo;500001125.0;Almacen Punto de Ventas 1;0.0;10.0;81.0;0.0;0.0;10.0;81.0;1.0
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);03/05/2022;Entrada por Compra -;50.0;Almacen Punto de Ventas 1;176.0;0.0;257.0;2.3;404.8;0.0;485.8;1.890272
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);03/05/2022;Salida por Consumo;500001127.0;Almacen Punto de Ventas 1;0.0;250.0;7.0;0.0;0.0;472.57;13.23;1.890272
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);30/05/2022;Ajuste de Salida;20.0;Almacen Central;0.0;7.0;0.0;0.0;0.0;13.23;0.0;1.890272
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;13/10/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;01/03/2022;Entrada por Producci;92.0;Almacen Central;6.0;0.0;6.0;1.0;6.0;0.0;6.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;01/03/2022;Guía de remisión - R;100003434.0;Almacen Central;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;01/03/2022;Guía de remisión - R;100003434.0;Almacen Punto de Ventas 1;6.0;0.0;6.0;0.0;6.0;0.0;6.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;01/03/2022;Salida por Consumo;500000813.0;Almacen Punto de Ventas 1;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;06/05/2022;Entrada por Producci;225.0;Almacen Central;50.0;0.0;50.0;1.0;50.0;0.0;50.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;06/05/2022;Guía de remisión - R;100003571.0;Almacen Central;0.0;50.0;0.0;0.0;0.0;50.0;0.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;06/05/2022;Guía de remisión - R;100003571.0;Almacen Punto de Ventas 1;50.0;0.0;50.0;0.0;50.0;0.0;50.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;09/05/2022;Venta Tienda Sin Doc;215.0;Almacen Punto de Ventas 1;0.0;9.0;41.0;0.0;0.0;9.0;41.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;13/05/2022;Salida por Consumo;700000018.0;Almacen Punto de Ventas 1;0.0;5.0;36.0;0.0;0.0;5.0;36.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;18/05/2022;Salida por Consumo;700000038.0;Almacen Punto de Ventas 1;0.0;20.0;16.0;0.0;0.0;20.0;16.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;21/05/2022;Salida por Consumo;700000047.0;Almacen Punto de Ventas 1;0.0;16.0;0.0;0.0;0.0;16.0;0.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;30/05/2022;Ajuste de Entrada;18.0;Almacen Central;7.0;0.0;7.0;1.0;7.0;0.0;7.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;25/07/2022;Guía de remisión - R;100003711.0;Almacen Central;0.0;6.0;1.0;0.0;0.0;6.0;1.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;25/07/2022;Guía de remisión - R;100003711.0;Almacen Punto de Ventas 1;6.0;0.0;7.0;0.0;6.0;0.0;7.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;27/07/2022;Salida por Consumo;700000371.0;Almacen Punto de Ventas 1;0.0;5.0;2.0;0.0;0.0;5.0;2.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;08/08/2022;Salida por Consumo;700000408.0;Almacen Punto de Ventas 1;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;09/09/2022;Entrada por Producci;447.0;Almacen Central;3.0;0.0;4.0;1.0;3.0;0.0;4.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;21/09/2022;Entrada por Producci;478.0;Almacen Central;300.0;0.0;304.0;1.0;300.0;0.0;304.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;21/09/2022;Guía de remisión - R;100003833.0;Almacen Central;0.0;300.0;4.0;0.0;0.0;300.0;4.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;21/09/2022;Guía de remisión - R;100003833.0;Almacen Punto de Ventas 1;300.0;0.0;304.0;0.0;300.0;0.0;304.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;21/09/2022;Entrada por Producci;480.0;Almacen Central;32.0;0.0;336.0;1.0;32.0;0.0;336.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;26/09/2022;Salida por Consumo;700000612.0;Almacen Punto de Ventas 1;0.0;100.0;236.0;0.0;0.0;100.0;236.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;05/10/2022;Entrada por Producci;499.0;Almacen Central;608.0;0.0;844.0;1.0;608.0;0.0;844.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;05/10/2022;Guía de remisión - R;100003858.0;Almacen Central;0.0;608.0;236.0;0.0;0.0;608.0;236.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;05/10/2022;Guía de remisión - R;100003858.0;Almacen Punto de Ventas 1;608.0;0.0;844.0;0.0;608.0;0.0;844.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;07/10/2022;Venta Tienda Sin Doc;465.0;Almacen Punto de Ventas 1;0.0;60.0;784.0;0.0;0.0;60.0;784.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;11/10/2022;Salida por Consumo;700000686.0;Almacen Punto de Ventas 1;0.0;20.0;764.0;0.0;0.0;20.0;764.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;15/10/2022;Salida por Consumo;700000709.0;Almacen Punto de Ventas 1;0.0;30.0;734.0;0.0;0.0;30.0;734.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;21/10/2022;Salida por Consumo;700000749.0;Almacen Punto de Ventas 1;0.0;30.0;704.0;0.0;0.0;30.0;704.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;24/10/2022;Salida por Consumo;700000763.0;Almacen Punto de Ventas 1;0.0;12.0;692.0;0.0;0.0;12.0;692.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;26/10/2022;Salida por Consumo;700000783.0;Almacen Punto de Ventas 1;0.0;30.0;662.0;0.0;0.0;30.0;662.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;28/10/2022;Salida por Consumo;700000796.0;Almacen Punto de Ventas 1;0.0;10.0;652.0;0.0;0.0;10.0;652.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;31/10/2022;Salida por Consumo;700000813.0;Almacen Punto de Ventas 1;0.0;50.0;602.0;0.0;0.0;50.0;602.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;04/11/2022;Salida por Consumo;700000836.0;Almacen Punto de Ventas 1;0.0;25.0;577.0;0.0;0.0;25.0;577.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;09/11/2022;Salida por Consumo;700000864.0;Almacen Punto de Ventas 1;0.0;1.0;576.0;0.0;0.0;1.0;576.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;10/11/2022;Salida por Consumo;700000871.0;Almacen Punto de Ventas 1;0.0;50.0;526.0;0.0;0.0;50.0;526.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;14/11/2022;Venta Tienda Sin Doc;547.0;Almacen Punto de Ventas 1;0.0;4.0;522.0;0.0;0.0;4.0;522.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;16/11/2022;Salida por Consumo;700000915.0;Almacen Punto de Ventas 1;0.0;4.0;518.0;0.0;0.0;4.0;518.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;19/11/2022;Salida por Consumo;700000939.0;Almacen Punto de Ventas 1;0.0;40.0;478.0;0.0;0.0;40.0;478.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;21/11/2022;Venta Tienda Sin Doc;561.0;Almacen Punto de Ventas 1;0.0;50.0;428.0;0.0;0.0;50.0;428.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;23/11/2022;Salida por Consumo;700000968.0;Almacen Punto de Ventas 1;0.0;2.0;426.0;0.0;0.0;2.0;426.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;24/11/2022;Venta Tienda Sin Doc;574.0;Almacen Punto de Ventas 1;0.0;34.0;392.0;0.0;0.0;34.0;392.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;03/12/2022;Salida por Consumo;700001034.0;Almacen Punto de Ventas 1;0.0;17.0;375.0;0.0;0.0;17.0;375.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;15/12/2022;Salida por Consumo;700001083.0;Almacen Punto de Ventas 1;0.0;20.0;355.0;0.0;0.0;20.0;355.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;17/12/2022;Salida por Consumo;700001094.0;Almacen Punto de Ventas 1;0.0;20.0;335.0;0.0;0.0;20.0;335.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;19/12/2022;Salida por Consumo;700001102.0;Almacen Punto de Ventas 1;0.0;30.0;305.0;0.0;0.0;30.0;305.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;20/12/2022;Venta Tienda Sin Doc;624.0;Almacen Punto de Ventas 1;0.0;7.0;298.0;0.0;0.0;7.0;298.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;26/12/2022;Venta Tienda Sin Doc;635.0;Almacen Punto de Ventas 1;0.0;5.0;293.0;0.0;0.0;5.0;293.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;28/12/2022;Salida por Consumo;700001151.0;Almacen Punto de Ventas 1;0.0;25.0;268.0;0.0;0.0;25.0;268.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;29/12/2022;Salida por Consumo;700001156.0;Almacen Punto de Ventas 1;0.0;10.0;258.0;0.0;0.0;10.0;258.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;29/12/2022;Guía de remisión - R;100004024.0;Almacen Central;0.0;36.0;222.0;0.0;0.0;36.0;222.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;29/12/2022;Guía de remisión - R;100004024.0;Almacen Punto de Ventas 1;36.0;0.0;258.0;0.0;36.0;0.0;258.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;29/12/2022;Salida por Consumo;700001158.0;Almacen Punto de Ventas 1;0.0;50.0;208.0;0.0;0.0;50.0;208.0;1.0
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;29/12/2022;Salida por Consumo;700001159.0;Almacen Punto de Ventas 1;0.0;100.0;108.0;0.0;0.0;100.0;108.0;1.0
CP-00015;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.90);;Saldo Anterior;;;;;0.0;;;;0.0;0.0
CP-00015;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.90);15/09/2022;Entrada por Producci;466.0;Almacen Central;150.0;0.0;150.0;1.0;150.0;0.0;150.0;1.0
CP-00015;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.90);15/09/2022;Guía de remisión - R;100003818.0;Almacen Central;0.0;150.0;0.0;0.0;0.0;150.0;0.0;1.0
CP-00016;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.15);03/02/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;11/11/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;18/02/2022;Entrada por Producci;82.0;Almacen Central;21.0;0.0;21.0;1.0;21.0;0.0;21.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;18/02/2022;Guía de remisión - R;42.0;Almacen Central;0.0;21.0;0.0;0.0;0.0;21.0;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;18/02/2022;Guía de remisión - R;42.0;Almacen Punto de Ventas 1;21.0;0.0;21.0;0.0;21.0;0.0;21.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;26/02/2022;Salida por Consumo;500000785.0;Almacen Punto de Ventas 1;0.0;21.0;0.0;0.0;0.0;21.0;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;18/05/2022;Entrada por Producci;243.0;Almacen Central;20.0;0.0;20.0;1.0;20.0;0.0;20.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;18/05/2022;Guía de remisión - R;100003591.0;Almacen Central;0.0;20.0;0.0;0.0;0.0;20.0;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;28/06/2022;Entrada por Producci;318.0;Almacen Central;10.0;0.0;10.0;1.0;10.0;0.0;10.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;28/06/2022;Guía de remisión - R;100003669.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;26/07/2022;Entrada por Producci;364.0;Almacen Central;6.0;0.0;6.0;1.0;6.0;0.0;6.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;26/07/2022;Guía de remisión - R;100003718.0;Almacen Central;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;03/08/2022;Entrada por Producci;375.0;Almacen Central;10.0;0.0;10.0;1.0;10.0;0.0;10.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;03/08/2022;Entrada por Producci;376.0;Almacen Central;10.0;0.0;20.0;1.0;10.0;0.0;20.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;03/08/2022;Guía de remisión - R;100003728.0;Almacen Central;0.0;10.0;10.0;0.0;0.0;10.0;10.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;03/08/2022;Guía de remisión - R;100003729.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;10/08/2022;Entrada por Producci;391.0;Almacen Central;4.0;0.0;4.0;1.0;4.0;0.0;4.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;10/08/2022;Guía de remisión - R;100003741.0;Almacen Central;0.0;4.0;0.0;0.0;0.0;4.0;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;12/09/2022;Entrada por Producci;456.0;Almacen Central;200.0;0.0;200.0;1.0;200.0;0.0;200.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;12/09/2022;Guía de remisión - R;100003810.0;Almacen Central;0.0;200.0;0.0;0.0;0.0;200.0;0.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;16/09/2022;Devolucion Clientes;3.0;Almacen Central;177.0;0.0;177.0;0.0;177.0;0.0;177.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;28/11/2022;Guía de remisión - R;100003958.0;Almacen Central;0.0;32.0;145.0;0.0;0.0;32.0;145.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;12/12/2022;Guía de remisión - R;100003986.0;Almacen Central;0.0;144.0;1.0;0.0;0.0;144.0;1.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;12/12/2022;Guía de remisión - R;100003986.0;Almacen Punto de Ventas 1;144.0;0.0;145.0;0.0;144.0;0.0;145.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;13/12/2022;Salida por Consumo;700001072.0;Almacen Punto de Ventas 1;0.0;100.0;45.0;0.0;0.0;100.0;45.0;1.0
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;14/12/2022;Salida por Consumo;700001076.0;Almacen Punto de Ventas 1;0.0;44.0;1.0;0.0;0.0;44.0;1.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;27/11/2021;Saldo Anterior;;;;;6.0;;;;6.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;04/05/2022;Traspaso entre Almac;78.0;Almacen Punto de Venta 2;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;04/05/2022;Traspaso entre Almac;78.0;Almacen Punto de Ventas 1;6.0;0.0;6.0;0.0;6.0;0.0;6.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;13/07/2022;Salida por Consumo;700000315.0;Almacen Punto de Ventas 1;0.0;2.0;4.0;0.0;0.0;2.0;4.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;21/07/2022;Entrada por Producci;353.0;Almacen Central;30.0;0.0;34.0;1.0;30.0;0.0;34.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;21/07/2022;Guía de remisión - R;100003703.0;Almacen Central;0.0;30.0;4.0;0.0;0.0;30.0;4.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;16/09/2022;Entrada por Producci;470.0;Almacen Central;150.0;0.0;154.0;1.0;150.0;0.0;154.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;16/09/2022;Guía de remisión - R;100003825.0;Almacen Central;0.0;150.0;4.0;0.0;0.0;150.0;4.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;09/11/2022;Ajuste de Entrada;48.0;Almacen Punto de Venta 2;1.0;0.0;5.0;1.0;1.0;0.0;5.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;02/12/2022;Entrada por Producci;630.0;Almacen Central;45.0;0.0;50.0;1.0;45.0;0.0;50.0;1.0
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;02/12/2022;Guía de remisión - R;100003970.0;Almacen Central;0.0;45.0;5.0;0.0;0.0;45.0;5.0;1.0
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";23/11/2021;Saldo Anterior;;;;;4.0;;;;4.0;1.0
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";14/02/2022;Entrada por Producci;74.0;Almacen Central;50.0;0.0;54.0;1.0;50.0;0.0;54.0;1.0
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";15/02/2022;Guía de remisión - R;38.0;Almacen Central;0.0;50.0;4.0;0.0;0.0;50.0;4.0;1.0
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";15/02/2022;Guía de remisión - R;38.0;Almacen Punto de Ventas 1;50.0;0.0;54.0;0.0;50.0;0.0;54.0;1.0
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";18/02/2022;Salida por Consumo;257.0;Almacen Punto de Ventas 1;0.0;50.0;4.0;0.0;0.0;50.0;4.0;1.0
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";28/10/2022;Ajuste de Salida;48.0;Almacen Central;0.0;4.0;0.0;0.0;0.0;4.0;0.0;1.0
CP-00020;"CAJA DE PASE 100X100X50MM  1"" (F. G.0.90)";;Saldo Anterior;;;;;0.0;;;;0.0;0.0
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";02/10/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";12/04/2022;Entrada por Producci;188.0;Almacen Central;30.0;0.0;30.0;1.0;30.0;0.0;30.0;1.0
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";12/04/2022;Guía de remisión - R;100003532.0;Almacen Central;0.0;30.0;0.0;0.0;0.0;30.0;0.0;1.0
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";06/07/2022;Entrada por Producci;329.0;Almacen Central;30.0;0.0;30.0;1.0;30.0;0.0;30.0;1.0
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";06/07/2022;Guía de remisión - R;100003680.0;Almacen Central;0.0;30.0;0.0;0.0;0.0;30.0;0.0;1.0
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";19/10/2022;Entrada por Producci;530.0;Almacen Central;15.0;0.0;15.0;1.0;15.0;0.0;15.0;1.0
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";19/10/2022;Guía de remisión - R;100003884.0;Almacen Central;0.0;15.0;0.0;0.0;0.0;15.0;0.0;1.0
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";09/11/2022;Ajuste de Entrada;48.0;Almacen Punto de Venta 2;3.0;0.0;3.0;1.0;3.0;0.0;3.0;1.0
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";01/10/2021;Saldo Anterior;;;;;1.0;;;;1.0;1.0
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";03/06/2022;Ajuste de Salida;29.0;Almacen Punto de Venta 2;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
