Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-11;Salida por Consumo;700000296.0;Almacen Punto de Ventas 1;0.0;50.0;9204.0;0.0;0.0;50.0;9204.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-11;Salida por Consumo;700000298.0;Almacen Punto de Ventas 1;0.0;30.0;9174.0;0.0;0.0;30.0;9174.0;1.0;JEF;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-11;Salida por Consumo;700000299.0;Almacen Punto de Ventas 1;0.0;26.0;9148.0;0.0;0.0;26.0;9148.0;1.0;SETECOM AIR;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-11;Salida por Consumo;700000300.0;Almacen Punto de Ventas 1;0.0;200.0;8948.0;0.0;0.0;200.0;8948.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-11;Venta Tienda Sin Doc;307.0;Almacen Punto de Ventas 1;0.0;200.0;8748.0;0.0;0.0;200.0;8748.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-12;Salida por Consumo;700000307.0;Almacen Punto de Ventas 1;0.0;250.0;8498.0;0.0;0.0;250.0;8498.0;1.0;SETECOM AIR;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-12;Salida por Consumo;700000309.0;Almacen Punto de Ventas 1;0.0;500.0;7998.0;0.0;0.0;500.0;7998.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-12;Venta Tienda Sin Doc;309.0;Almacen Punto de Ventas 1;0.0;10.0;7988.0;0.0;0.0;10.0;7988.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-12;Venta Tienda Sin Doc;311.0;Almacen Punto de Ventas 1;0.0;20.0;7968.0;0.0;0.0;20.0;7968.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-13;Salida por Consumo;700000316.0;Almacen Punto de Ventas 1;0.0;250.0;7718.0;0.0;0.0;250.0;7718.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-13;Venta Tienda Sin Doc;312.0;Almacen Punto de Ventas 1;0.0;50.0;7668.0;0.0;0.0;50.0;7668.0;1.0;SETECOM AIR;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-14;Salida por Consumo;700000318.0;Almacen Punto de Ventas 1;0.0;300.0;7368.0;0.0;0.0;300.0;7368.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-14;Salida por Consumo;700000319.0;Almacen Punto de Ventas 1;0.0;50.0;7318.0;0.0;0.0;50.0;7318.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-14;Venta Tienda Sin Doc;313.0;Almacen Punto de Ventas 1;0.0;50.0;7268.0;0.0;0.0;50.0;7268.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-14;Venta Tienda Sin Doc;315.0;Almacen Punto de Ventas 1;0.0;8.0;7260.0;0.0;0.0;8.0;7260.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-14;Venta Tienda Sin Doc;316.0;Almacen Punto de Ventas 1;0.0;25.0;7235.0;0.0;0.0;25.0;7235.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-15;Salida por Consumo;700000323.0;Almacen Punto de Ventas 1;0.0;30.0;7205.0;0.0;0.0;30.0;7205.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-15;Venta Tienda Sin Doc;319.0;Almacen Punto de Ventas 1;0.0;80.0;7125.0;0.0;0.0;80.0;7125.0;1.0;SETECOM AIR;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-16;Venta Tienda Sin Doc;321.0;Almacen Punto de Ventas 1;0.0;7.0;7118.0;0.0;0.0;7.0;7118.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-18;Salida por Consumo;700000327.0;Almacen Punto de Ventas 1;0.0;500.0;6618.0;0.0;0.0;500.0;6618.0;1.0;Madrid INMOBILIARIA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-18;Salida por Consumo;700000330.0;Almacen Punto de Ventas 1;0.0;300.0;6318.0;0.0;0.0;300.0;6318.0;1.0;SETECOM AIR;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-18;Venta Tienda Sin Doc;322.0;Almacen Punto de Ventas 1;0.0;30.0;6288.0;0.0;0.0;30.0;6288.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-18;Venta Tienda Sin Doc;323.0;Almacen Punto de Ventas 1;0.0;20.0;6268.0;0.0;0.0;20.0;6268.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-19;Salida por Consumo;700000334.0;Almacen Punto de Ventas 1;0.0;150.0;6118.0;0.0;0.0;150.0;6118.0;1.0;Madrid INMOBILIARIA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-19;Venta Tienda Sin Doc;324.0;Almacen Punto de Ventas 1;0.0;50.0;6068.0;0.0;0.0;50.0;6068.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-20;Venta Tienda Sin Doc;326.0;Almacen Punto de Ventas 1;0.0;100.0;5968.0;0.0;0.0;100.0;5968.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-20;Venta Tienda Sin Doc;328.0;Almacen Punto de Ventas 1;0.0;50.0;5918.0;0.0;0.0;50.0;5918.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-21;Salida por Consumo;700000343.0;Almacen Punto de Ventas 1;0.0;50.0;5868.0;0.0;0.0;50.0;5868.0;1.0;JEF;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-21;Salida por Consumo;700000344.0;Almacen Punto de Ventas 1;0.0;100.0;5768.0;0.0;0.0;100.0;5768.0;1.0;CIM;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-22;Salida por Consumo;700000346.0;Almacen Punto de Ventas 1;0.0;200.0;5568.0;0.0;0.0;200.0;5568.0;1.0;SETECOM AIR;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-22;Salida por Consumo;700000348.0;Almacen Punto de Ventas 1;0.0;50.0;5518.0;0.0;0.0;50.0;5518.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-22;Salida por Consumo;700000350.0;Almacen Punto de Ventas 1;0.0;250.0;5268.0;0.0;0.0;250.0;5268.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-22;Venta Tienda Sin Doc;331.0;Almacen Punto de Ventas 1;0.0;50.0;5218.0;0.0;0.0;50.0;5218.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-22;Venta Tienda Sin Doc;332.0;Almacen Punto de Ventas 1;0.0;250.0;4968.0;0.0;0.0;250.0;4968.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-25;Salida por Consumo;700000358.0;Almacen Punto de Ventas 1;0.0;50.0;4918.0;0.0;0.0;50.0;4918.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-25;Salida por Consumo;700000362.0;Almacen Punto de Ventas 1;0.0;17.0;4901.0;0.0;0.0;17.0;4901.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-25;Venta Tienda Sin Doc;338.0;Almacen Punto de Ventas 1;0.0;50.0;4851.0;0.0;0.0;50.0;4851.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-26;Salida por Consumo;700000366.0;Almacen Punto de Ventas 1;0.0;50.0;4801.0;0.0;0.0;50.0;4801.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-26;Venta Tienda Sin Doc;340.0;Almacen Punto de Ventas 1;0.0;100.0;4701.0;0.0;0.0;100.0;4701.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-07-27;Venta Tienda Sin Doc;341.0;Almacen Punto de Ventas 1;0.0;500.0;4201.0;0.0;0.0;500.0;4201.0;1.0;ELCONSI;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-01;Salida por Consumo;700000378.0;Almacen Punto de Ventas 1;0.0;100.0;4101.0;0.0;0.0;100.0;4101.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-01;Venta Tienda Sin Doc;343.0;Almacen Punto de Ventas 1;0.0;40.0;4061.0;0.0;0.0;40.0;4061.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-01;Venta Tienda Sin Doc;344.0;Almacen Punto de Ventas 1;0.0;50.0;4011.0;0.0;0.0;50.0;4011.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-02;Salida por Consumo;700000381.0;Almacen Punto de Ventas 1;0.0;100.0;3911.0;0.0;0.0;100.0;3911.0;1.0;Madrid INMOBILIARIA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-02;Salida por Consumo;700000383.0;Almacen Punto de Ventas 1;0.0;500.0;3411.0;0.0;0.0;500.0;3411.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-02;Salida por Consumo;700000384.0;Almacen Punto de Ventas 1;0.0;500.0;2911.0;0.0;0.0;500.0;2911.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-02;Venta Tienda Sin Doc;347.0;Almacen Punto de Ventas 1;0.0;5.0;2906.0;0.0;0.0;5.0;2906.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-03;Salida por Consumo;700000389.0;Almacen Punto de Ventas 1;0.0;50.0;2856.0;0.0;0.0;50.0;2856.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-03;Salida por Consumo;700000391.0;Almacen Punto de Ventas 1;0.0;50.0;2806.0;0.0;0.0;50.0;2806.0;1.0;SETECOM AIR;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-04;Salida por Consumo;700000397.0;Almacen Punto de Ventas 1;0.0;200.0;2606.0;0.0;0.0;200.0;2606.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-04;Venta Tienda Sin Doc;350.0;Almacen Punto de Ventas 1;0.0;50.0;2556.0;0.0;0.0;50.0;2556.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-04;Venta Tienda Sin Doc;353.0;Almacen Punto de Ventas 1;0.0;20.0;2536.0;0.0;0.0;20.0;2536.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-05;Salida por Consumo;700000400.0;Almacen Punto de Ventas 1;0.0;50.0;2486.0;0.0;0.0;50.0;2486.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-08;Salida por Consumo;700000405.0;Almacen Punto de Ventas 1;0.0;200.0;2286.0;0.0;0.0;200.0;2286.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-09;Salida por Consumo;700000413.0;Almacen Punto de Ventas 1;0.0;100.0;2186.0;0.0;0.0;100.0;2186.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-09;Venta Tienda Sin Doc;363.0;Almacen Punto de Ventas 1;0.0;56.0;2130.0;0.0;0.0;56.0;2130.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-09;Venta Tienda Sin Doc;365.0;Almacen Punto de Ventas 1;0.0;75.0;2055.0;0.0;0.0;75.0;2055.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-10;Salida por Consumo;700000416.0;Almacen Punto de Ventas 1;0.0;50.0;2005.0;0.0;0.0;50.0;2005.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-10;Salida por Consumo;700000417.0;Almacen Punto de Ventas 1;0.0;200.0;1805.0;0.0;0.0;200.0;1805.0;1.0;ELCONSI;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-10;Salida por Consumo;700000418.0;Almacen Punto de Ventas 1;0.0;18.0;1787.0;0.0;0.0;18.0;1787.0;1.0;SETECOM AIR;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-11;Salida por Consumo;700000421.0;Almacen Punto de Ventas 1;0.0;750.0;1037.0;0.0;0.0;750.0;1037.0;1.0;Madrid INMOBILIARIA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-11;Venta Tienda Sin Doc;369.0;Almacen Punto de Ventas 1;0.0;50.0;987.0;0.0;0.0;50.0;987.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-11;Venta Tienda Sin Doc;370.0;Almacen Punto de Ventas 1;0.0;3.0;984.0;0.0;0.0;3.0;984.0;1.0;Madrid INMOBILIARIA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-11;Salida por Consumo;700000425.0;Almacen Punto de Ventas 1;0.0;200.0;784.0;0.0;0.0;200.0;784.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-12;Salida por Consumo;700000427.0;Almacen Punto de Ventas 1;0.0;100.0;684.0;0.0;0.0;100.0;684.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-12;Salida por Consumo;700000431.0;Almacen Punto de Ventas 1;0.0;50.0;634.0;0.0;0.0;50.0;634.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-12;Salida por Consumo;700000432.0;Almacen Punto de Ventas 1;0.0;350.0;284.0;0.0;0.0;350.0;284.0;1.0;CIM;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-13;Salida por Consumo;700000436.0;Almacen Punto de Ventas 1;0.0;30.0;254.0;0.0;0.0;30.0;254.0;1.0;SETECOM AIR;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-13;Ajuste de Salida;36.0;Almacen Central;0.0;10.0;244.0;0.0;0.0;10.0;244.0;1.0;ELCONSI;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-15;Venta Tienda Sin Doc;374.0;Almacen Punto de Ventas 1;0.0;20.0;224.0;0.0;0.0;20.0;224.0;1.0;ELCONSI;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-16;Venta Tienda Sin Doc;376.0;Almacen Punto de Ventas 1;0.0;11.0;213.0;0.0;0.0;11.0;213.0;1.0;SETECOM AIR;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-18;Salida por Consumo;700000452.0;Almacen Punto de Ventas 1;0.0;250.0;3713.0;0.0;0.0;250.0;3713.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-19;Salida por Consumo;700000457.0;Almacen Punto de Ventas 1;0.0;50.0;7663.0;0.0;0.0;50.0;7663.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-19;Venta Tienda Sin Doc;383.0;Almacen Punto de Ventas 1;0.0;550.0;7113.0;0.0;0.0;550.0;7113.0;1.0;ELCONSI;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-20;Salida por Consumo;700000464.0;Almacen Punto de Ventas 1;0.0;100.0;7013.0;0.0;0.0;100.0;7013.0;1.0;ELCONSI;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-20;Venta Tienda Sin Doc;384.0;Almacen Punto de Ventas 1;0.0;50.0;6963.0;0.0;0.0;50.0;6963.0;1.0;CIM;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-22;Salida por Consumo;700000467.0;Almacen Punto de Ventas 1;0.0;50.0;7228.0;0.0;0.0;50.0;7228.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-22;Salida por Consumo;700000468.0;Almacen Punto de Ventas 1;0.0;100.0;7128.0;0.0;0.0;100.0;7128.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-23;Salida por Consumo;700000470.0;Almacen Punto de Ventas 1;0.0;100.0;7028.0;0.0;0.0;100.0;7028.0;1.0;ELCONSI;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-23;Venta Tienda Sin Doc;389.0;Almacen Punto de Ventas 1;0.0;50.0;6978.0;0.0;0.0;50.0;6978.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-23;Salida por Consumo;700000472.0;Almacen Punto de Ventas 1;0.0;80.0;6898.0;0.0;0.0;80.0;6898.0;1.0;SETECOM AIR;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-24;Salida por Consumo;700000474.0;Almacen Punto de Ventas 1;0.0;50.0;6848.0;0.0;0.0;50.0;6848.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-24;Venta Tienda Sin Doc;391.0;Almacen Punto de Ventas 1;0.0;15.0;6833.0;0.0;0.0;15.0;6833.0;1.0;SETECOM AIR;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-24;Venta Tienda Sin Doc;394.0;Almacen Punto de Ventas 1;0.0;350.0;6483.0;0.0;0.0;350.0;6483.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-25;Salida por Consumo;700000479.0;Almacen Punto de Ventas 1;0.0;50.0;6433.0;0.0;0.0;50.0;6433.0;1.0;SETECOM AIR;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-25;Venta Tienda Sin Doc;395.0;Almacen Punto de Ventas 1;0.0;15.0;6418.0;0.0;0.0;15.0;6418.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-26;Salida por Consumo;700000480.0;Almacen Punto de Ventas 1;0.0;100.0;6318.0;0.0;0.0;100.0;6318.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-26;Salida por Consumo;700000482.0;Almacen Punto de Ventas 1;0.0;10.0;6308.0;0.0;0.0;10.0;6308.0;1.0;NEVADO CONSTRUCTORA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-26;Salida por Consumo;700000483.0;Almacen Punto de Ventas 1;0.0;50.0;6258.0;0.0;0.0;50.0;6258.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-29;Salida por Consumo;700000492.0;Almacen Punto de Ventas 1;0.0;200.0;6058.0;0.0;0.0;200.0;6058.0;1.0;Madrid INMOBILIARIA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-31;Salida por Consumo;700000498.0;Almacen Punto de Ventas 1;0.0;50.0;6008.0;0.0;0.0;50.0;6008.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-31;Salida por Consumo;700000501.0;Almacen Punto de Ventas 1;0.0;50.0;5958.0;0.0;0.0;50.0;5958.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-31;Salida por Consumo;700000502.0;Almacen Punto de Ventas 1;0.0;100.0;5858.0;0.0;0.0;100.0;5858.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-08-31;Venta Tienda Sin Doc;403.0;Almacen Punto de Ventas 1;0.0;17.0;5841.0;0.0;0.0;17.0;5841.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-01;Salida por Consumo;700000505.0;Almacen Punto de Ventas 1;0.0;200.0;5641.0;0.0;0.0;200.0;5641.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-01;Salida por Consumo;700000507.0;Almacen Punto de Ventas 1;0.0;200.0;5441.0;0.0;0.0;200.0;5441.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-01;Salida por Consumo;700000508.0;Almacen Punto de Ventas 1;0.0;350.0;5091.0;0.0;0.0;350.0;5091.0;1.0;ELCONSI;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-02;Salida por Consumo;700000511.0;Almacen Punto de Ventas 1;0.0;150.0;4941.0;0.0;0.0;150.0;4941.0;1.0;SETECOM AIR;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-02;Venta Tienda Sin Doc;407.0;Almacen Punto de Ventas 1;0.0;15.0;4926.0;0.0;0.0;15.0;4926.0;1.0;JEF;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-05;Salida por Consumo;700000519.0;Almacen Punto de Ventas 1;0.0;50.0;4876.0;0.0;0.0;50.0;4876.0;1.0;SETECOM AIR;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-05;Salida por Consumo;700000524.0;Almacen Punto de Ventas 1;0.0;10.0;4866.0;0.0;0.0;10.0;4866.0;1.0;Madrid INMOBILIARIA;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-05;Salida por Consumo;700000525.0;Almacen Punto de Ventas 1;0.0;400.0;4466.0;0.0;0.0;400.0;4466.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-06;Salida por Consumo;700000529.0;Almacen Punto de Ventas 1;0.0;150.0;4316.0;0.0;0.0;150.0;4316.0;1.0;ELCONSI;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-08;Salida por Consumo;700000536.0;Almacen Punto de Ventas 1;0.0;500.0;9816.0;0.0;0.0;500.0;9816.0;1.0;ELCONSI;Online;
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-08;Venta Tienda Sin Doc;412.0;Almacen Punto de Ventas 1;0.0;50.0;9766.0;0.0;0.0;50.0;9766.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-08;Venta Tienda Sin Doc;413.0;Almacen Punto de Ventas 1;0.0;50.0;9716.0;0.0;0.0;50.0;9716.0;1.0;SETECOM AIR;Presencial;Sector A
CER 001;CAJA RECT 100X55X40MM 1/2 (F. G. 0.75).;2022-09-08;Salida por Consumo;700000537.0;Almacen Punto de Ventas 1;0.0;20.0;9696.0;0.0;0.0;20.0;9696.0;1.0;ELCONSI;Online;
