Semana_Inicio;Produccion_Semanal;Planchas_Consumidas;Costo_Planchas
2022-05-02;4933.0;44.397;5769.390149999999
2022-05-09;5667.0;51.00299999999999;6627.8398499999985
2022-05-16;0.0;0.0;0.0
2022-05-23;5641.0;50.769;6597.431549999999
2022-05-30;0.0;0.0;0.0
2022-06-06;0.0;0.0;0.0
2022-06-13;0.0;0.0;0.0
2022-06-20;3406.0;30.653999999999996;3983.4872999999993
2022-06-27;0.0;0.0;0.0
2022-07-04;0.0;0.0;0.0
2022-07-11;0.0;0.0;0.0
2022-07-18;0.0;0.0;0.0
2022-07-25;0.0;0.0;0.0
2022-08-01;0.0;0.0;0.0
2022-08-08;0.0;0.0;0.0
2022-08-15;5651.0;50.858999999999995;6609.127049999999
2022-08-22;1580.0;14.219999999999999;1847.8889999999997
2022-08-29;0.0;0.0;0.0
2022-09-05;0.0;0.0;0.0
2022-09-12;5656.0;50.903999999999996;6614.974799999999
2022-09-19;0.0;0.0;0.0
2022-09-26;0.0;0.0;0.0
2022-10-03;0.0;0.0;0.0
2022-10-10;0.0;0.0;0.0
2022-10-17;0.0;0.0;0.0
2022-10-24;0.0;0.0;0.0
2022-10-31;0.0;0.0;0.0
2022-11-07;5547.0;49.922999999999995;6487.493849999999
2022-11-14;0.0;0.0;0.0
2022-11-21;0.0;0.0;0.0
2022-11-28;2083.0;18.747;2436.17265
2022-12-05;0.0;0.0;0.0
2022-12-12;3463.0;31.166999999999998;4050.1516499999993
2022-12-19;0.0;0.0;0.0
2022-12-26;0.0;0.0;0.0
2023-01-02;2000.0;18.0;2339.1
2023-01-09;1368.0;12.312;1599.9443999999999
2023-01-16;0.0;0.0;0.0
2023-01-23;0.0;0.0;0.0
2023-01-30;4550.0;40.949999999999996;5321.452499999999
2023-02-06;1241.0;11.168999999999999;1451.4115499999998
2023-02-13;0.0;0.0;0.0
2023-02-20;0.0;0.0;0.0
2023-03-06;6716.0;60.443999999999996;7854.697799999999
2023-03-13;0.0;0.0;0.0
2023-03-20;0.0;0.0;0.0
2023-03-27;0.0;0.0;0.0
2023-04-03;0.0;0.0;0.0
2023-04-10;5556.0;50.004;6498.019799999999
2023-04-17;5603.0;50.427;6552.988649999999
2023-04-24;0.0;0.0;0.0
2023-05-01;0.0;0.0;0.0
2023-05-08;0.0;0.0;0.0
2023-05-15;11350.0;102.14999999999999;13274.392499999998
2023-05-22;0.0;0.0;0.0
2023-05-29;0.0;0.0;0.0
2023-06-05;0.0;0.0;0.0
2023-06-12;11303.0;101.72699999999999;13219.423649999997
2023-06-19;0.0;0.0;0.0
2023-06-26;0.0;0.0;0.0
2023-07-03;0.0;0.0;0.0
2023-07-10;0.0;0.0;0.0
2023-07-17;0.0;0.0;0.0
2023-07-24;51.0;0.45899999999999996;59.64704999999999
2023-07-31;25.0;0.22499999999999998;29.238749999999996
2023-08-07;0.0;0.0;0.0
2023-08-14;0.0;0.0;0.0
2023-08-21;0.0;0.0;0.0
2023-08-28;0.0;0.0;0.0
2023-09-04;5684.0;51.156;6647.722199999999
2023-09-11;0.0;0.0;0.0
2023-09-18;0.0;0.0;0.0
2023-09-25;0.0;0.0;0.0
2023-10-02;0.0;0.0;0.0
2023-10-09;0.0;0.0;0.0
2023-10-16;5676.0;51.083999999999996;6638.365799999999
2023-10-23;1000.0;9.0;1169.55
2023-10-30;3406.0;30.653999999999996;3983.4872999999993
2023-11-06;0.0;0.0;0.0
2023-11-13;0.0;0.0;0.0
2023-11-20;0.0;0.0;0.0
2023-11-27;0.0;0.0;0.0
2023-12-04;5685.0;51.165;6648.891749999999
2023-12-11;0.0;0.0;0.0
2023-12-18;0.0;0.0;0.0
2023-12-25;5675.0;51.074999999999996;6637.196249999999
2024-01-01;0.0;0.0;0.0
2024-01-08;0.0;0.0;0.0
2024-01-15;0.0;0.0;0.0
2024-01-22;0.0;0.0;0.0
2024-01-29;4550.0;40.949999999999996;5321.452499999999
2024-02-05;0.0;0.0;0.0
2024-02-12;0.0;0.0;0.0
2024-02-19;3949.0;35.541;4618.552949999999
2024-02-26;0.0;0.0;0.0
2024-03-04;5700.0;51.3;6666.4349999999995
2024-03-11;0.0;0.0;0.0
2024-03-18;0.0;0.0;0.0
2024-03-25;0.0;0.0;0.0
2024-04-01;1.0;0.009;1.1695499999999999
2024-04-08;2350.0;21.15;2748.4424999999997
2024-04-15;4445.0;40.004999999999995;5198.649749999999
2024-04-22;0.0;0.0;0.0
2024-04-29;0.0;0.0;0.0
2024-05-06;2000.0;18.0;2339.1
2024-05-13;3665.0;32.985;4286.40075
2024-05-20;1000.0;9.0;1169.55
2024-05-27;6959.0;62.63099999999999;8138.898449999999
2024-06-03;0.0;0.0;0.0
2024-06-10;5624.0;50.616;6577.5491999999995
2024-06-17;0.0;0.0;0.0
2024-06-24;986.0;8.873999999999999;1153.1762999999996
2024-07-01;0.0;0.0;0.0
2024-07-08;3680.0;33.12;4303.9439999999995
2024-07-15;0.0;0.0;0.0
2024-07-22;0.0;0.0;0.0
2024-07-29;1808.0;16.272;2114.5463999999997
2024-08-05;0.0;0.0;0.0
2024-08-12;0.0;0.0;0.0
2024-08-19;7960.0;71.64;9309.617999999999
2024-08-26;0.0;0.0;0.0
2024-09-02;0.0;0.0;0.0
2024-09-09;0.0;0.0;0.0
2024-09-16;0.0;0.0;0.0
2024-09-23;885.0;7.964999999999999;1035.0517499999999
2024-09-30;5637.0;50.733;6592.753349999999
2024-10-07;0.0;0.0;0.0
2024-10-14;0.0;0.0;0.0
2024-10-21;5650.0;50.849999999999994;6607.957499999999
2024-10-28;0.0;0.0;0.0
2024-11-04;0.0;0.0;0.0
2024-11-11;0.0;0.0;0.0
2024-11-18;9090.0;81.80999999999999;10631.209499999997
2024-11-25;0.0;0.0;0.0
2024-12-02;3403.0;30.627;3979.9786499999996
2024-12-09;0.0;0.0;0.0
2024-12-16;0.0;0.0;0.0
2024-12-23;0.0;0.0;0.0
2024-12-30;0.0;0.0;0.0
2025-01-06;0.0;0.0;0.0
2025-01-13;0.0;0.0;0.0
2025-01-20;0.0;0.0;0.0
2025-01-27;0.0;0.0;0.0
2025-02-03;0.0;0.0;0.0
2025-02-10;0.0;0.0;0.0
2025-02-17;0.0;0.0;0.0
2025-02-24;0.0;0.0;0.0
2025-03-03;0.0;0.0;0.0
2025-03-10;6662.0;59.958;7791.542099999999
2025-03-17;2150.0;19.349999999999998;2514.5324999999993
2025-03-24;4644.0;41.796;5431.3902
2025-03-31;0.0;0.0;0.0
2025-04-07;2850.0;25.65;3333.2174999999997
2025-04-14;0.0;0.0;0.0
2025-04-21;4100.0;36.9;4795.155
2025-04-28;0.0;0.0;0.0
2025-05-05;1.0;0.009;1.1695499999999999
2025-05-12;4000.0;36.0;4678.2
2025-05-19;1673.0;15.056999999999999;1956.6571499999995
2025-05-26;3162.0;28.458;3698.1170999999995
